unique_id,date,tag,sub_type,type,rating,cost,predicted_ctr
135246868473376,2022-07-17,Banner,Games,non-Native,PG-17,203,14.7
135246868473424,2022-10-26,InApp,Productivity,Native,PG-17,186,11.68
135246868473472,2022-10-21,InApp,Games,Native,PG-17,,
135246868473520,2022-09-10,Banner,Games,non-Native,PG-17,105,13.36
135246868473568,2022-12-21,InApp,Games,Native,PG-13,169,10.8
135246868473616,2022-04-17,Banner,Games,non-Native,PG-13,121,19.56
135246868473664,,Banner,Games,non-Native,,184,11.91
135246868473712,2022-07-04,InApp,Productivity,Native,PG-17,219,24.11
135246868473760,2022-12-28,Banner,Games,non-Native,PG-13,153,19.02
135246868473808,2022-10-22,Banner,Productivity,non-Native,PG-13,123,13.31
135246868473856,2022-11-07,InApp,Games,Native,PG-13,190,13.49
135246868473904,2022-12-07,InApp,Games,Native,PG-17,174,14.44
135246868473952,2022-11-29,InApp,Games,Native,PG-13,149,17.56
135246868474000,,Banner,Productivity,non-Native,PG-13,130,10.5
135246868474048,2022-10-30,Banner,Productivity,non-Native,PG-13,105,19.45
135246868474096,2022-08-18,Banner,Games,non-Native,PG-13,105,15.8
135246868474144,2022-08-13,Banner,Games,non-Native,PG-13,236,17.13
135246868474192,2022-12-31,InApp,Games,Native,PG-17,113,16.29
135246868474240,2022-10-07,Banner,Productivity,non-Native,PG-13,130,10.32
135246868474288,2022-05-01,InApp,Games,Native,PG-17,131,12.46
135246868474336,2022-12-27,Banner,Health,non-Native,PG-13,168,13.38
135246868474384,2022-12-16,InApp,Games,Native,PG-13,139,14.48
135246868474432,2022-12-20,InApp,Games,Native,PG-13,116,13.62
135246868474480,2022-12-29,Banner,Games,non-Native,PG-13,,
135246868474528,2022-12-24,InApp,Productivity,Native,PG-17,192,19.11
135246868474576,2022-10-12,InApp,Games,Native,PG-13,110,19.37
135246868474624,2022-10-26,Banner,Games,non-Native,PG-17,110,14.16
135246868474672,2022-11-20,InApp,Games,Native,PG-17,135,16.65
135246868474720,2022-05-16,InApp,Games,Native,PG-17,191,22.21
135246868474768,2022-08-04,Banner,Games,non-Native,PG-17,110,24.24
135246868474816,2022-03-29,Banner,Games,non-Native,PG-17,193,18.03
135246868474864,2022-08-15,Banner,Games,non-Native,PG-13,111,17.02
135246868474912,2022-08-09,Interstitial,Productivity,non-Native,PG-17,103,10.76
135246868474960,2022-07-28,Banner,Games,non-Native,PG-17,133,13.65
135246868475008,2022-12-17,Banner,Games,non-Native,PG-17,113,19.59
135246868475056,2022-11-16,Banner,Games,non-Native,PG-13,,
135246868475104,2022-07-19,InApp,Games,Native,PG-13,170,10.35
135246868475152,2022-11-25,InApp,Games,Native,PG-13,134,13.34
135246868475200,2022-10-15,Banner,Games,non-Native,R,118,17.88
135246868475248,2022-12-19,Interstitial,Games,non-Native,PG-13,132,16.89
135246868475296,2022-12-27,Banner,Productivity,non-Native,PG-13,140,11.42
135246868475344,2022-06-13,Banner,Games,non-Native,PG-17,134,15.47
135246868475392,2022-02-27,Banner,Productivity,non-Native,PG-17,167,17.21
135246868475440,2022-11-06,Banner,Games,non-Native,PG-17,145,17.93
135246868475488,2022-06-11,Banner,Games,non-Native,PG-13,171,13.54
135246868475536,2022-12-22,InApp,Games,Native,PG-13,116,22.86
135246868475584,2022-12-22,Banner,Games,non-Native,PG-17,206,22.69
135246868475632,2022-04-30,InApp,Games,Native,PG-13,180,22.6
135246868475680,2022-05-22,InApp,Games,Native,PG-17,130,19.41
135246868475728,2022-08-31,Banner,Games,non-Native,R,203,9.59
135246868475776,2022-10-19,InApp,Games,Native,PG-13,186,11.53
135246868475824,2022-10-18,Interstitial,Games,non-Native,R,145,15.29
135246868475872,2022-09-28,InApp,Games,Native,PG-17,111,12.98
135246868475920,2022-11-30,InApp,Games,Native,PG-13,,
135246868475968,2022-06-07,InApp,Productivity,Native,PG-17,115,11.41
135246868476016,2022-12-27,Banner,Productivity,non-Native,PG-13,118,16.8
135246868476064,2022-04-19,InApp,Games,Native,PG-17,147,19.74
135246868476112,2022-07-06,InApp,Games,Native,PG-17,138,16.2
135246868476160,2022-12-11,Banner,Games,non-Native,PG-13,143,11.19
135246868476208,2022-10-03,InApp,Games,Native,PG-13,,
135246868476256,2022-11-23,InApp,Games,Native,PG-17,169,21.81
135246868476304,2022-11-22,InApp,Games,Native,PG-13,139,17.88
135246868476352,2022-12-06,InApp,Games,Native,PG-13,103,11.53
135246868476400,2022-02-27,Banner,Games,non-Native,PG-17,145,13.47
135246868476448,2022-12-20,InApp,Games,Native,PG-17,140,17.4
135246868476496,2022-06-19,Banner,Games,non-Native,PG-17,116,17.18
135246868476544,2022-12-28,InApp,Productivity,Native,PG-17,128,16.03
135246868476592,2022-12-17,Banner,Games,non-Native,PG-13,225,12.89
135246868476640,2022-12-21,InApp,Games,Native,PG-17,123,19.93
135246868476688,2022-12-26,InApp,Games,Native,PG-13,193,24.09
135246868476736,2022-11-26,Interstitial,Games,non-Native,PG-17,,
135246868476784,2022-09-30,InApp,Games,Native,PG-13,141,22.66
135246868476832,2022-10-24,InApp,Games,Native,PG-13,136,18.64
135246868476880,2022-12-27,Banner,Productivity,non-Native,PG-13,123,12.03
135246868476928,2022-10-05,InApp,Health,Native,PG-17,174,14.84
135246868476976,2022-09-06,Banner,Games,non-Native,PG-13,129,22.76
135246868477024,2022-12-01,InApp,Games,Native,PG-13,,
135246868477072,2022-06-25,InApp,Games,Native,PG-13,178,16.22
135246868477120,2022-12-23,InApp,Games,Native,PG-13,117,15.82
135246868477168,2022-08-15,InApp,Games,Native,PG-13,172,21.29
135246868477216,2022-08-01,Banner,Games,non-Native,PG-13,178,15.95
135246868477264,2022-08-19,Banner,Games,non-Native,PG-17,111,16.8
135246868477312,2022-12-06,InApp,Games,Native,PG-13,189,15.09
135246868477360,,InApp,Games,Native,PG-13,172,21.31
135246868477408,2022-12-11,InApp,Games,Native,PG-13,142,12.91
135246868477456,2022-11-30,InApp,Games,Native,PG-13,177,11.17
135246868477504,2022-11-18,Banner,Games,non-Native,PG-17,190,18.73
135246868477552,2022-11-04,Banner,Productivity,non-Native,PG-13,197,12.69
135246868477600,2022-06-27,Banner,Games,non-Native,PG-17,117,18.66
135246868477648,2022-08-22,Banner,Games,non-Native,PG-13,,
135246868477696,2022-10-31,InApp,Games,Native,PG-13,104,9.9
135246868477744,2022-10-09,Banner,Productivity,non-Native,PG-17,175,13.42
135246868477792,2022-11-19,InApp,Games,Native,PG-17,228,13.06
135246868477840,2022-11-17,Banner,Games,non-Native,PG-17,,
135246868477888,2022-10-09,InApp,Games,Native,PG-13,118,12.83
135246868477936,2022-09-22,Banner,Games,non-Native,PG-13,135,25.0
135246868477984,2022-11-25,InApp,Games,Native,PG-17,128,15.83
135246868478032,,InApp,Games,Native,PG-17,109,14.9
135246868478080,2022-11-14,Banner,Productivity,non-Native,PG-17,108,12.12
135246868478128,2022-10-28,InApp,Productivity,Native,PG-13,135,20.15
135246868478176,2022-12-10,InApp,Games,Native,R,204,11.29
135246868478224,2022-10-27,InApp,Games,Native,PG-17,126,16.72
135246868478272,2022-08-03,Banner,Games,non-Native,PG-17,112,19.68
135246868478320,2022-12-07,InApp,Productivity,Native,PG-17,141,11.24
135246868478368,2022-12-24,Banner,Games,non-Native,PG-13,145,13.21
135246868478416,2022-10-30,InApp,Games,Native,PG-13,128,21.71
135246868478464,2022-11-28,InApp,Games,Native,PG-13,168,9.44
135246868478512,2022-12-02,InApp,Games,Native,PG-13,131,20.77
135246868478560,2022-06-18,InApp,Productivity,Native,PG-13,204,14.36
135246868478608,2022-09-11,InApp,Games,Native,PG-17,209,15.94
135246868478656,,Banner,Productivity,non-Native,PG-13,154,21.29
135246868478704,2022-10-16,Banner,Games,non-Native,PG-13,131,11.78
135246868478752,2022-09-16,InApp,Games,Native,PG-17,,
135246868478800,2022-11-29,Banner,Games,non-Native,PG-17,113,12.84
135246868478848,2022-04-14,InApp,Games,Native,PG-13,156,12.86
135246868478896,2022-12-13,Banner,Games,non-Native,PG-13,112,21.55
135246868478944,2022-10-20,Banner,Productivity,non-Native,PG-17,214,23.85
135246868478992,2022-12-29,Banner,Games,non-Native,PG-17,167,15.65
135246868479040,2022-08-10,Banner,Games,non-Native,PG-17,,
135246868479088,2022-11-15,Banner,Games,non-Native,PG-13,,
135246868479136,2022-09-25,InApp,Games,Native,PG-13,194,18.46
135246868479184,2022-07-05,Banner,Games,non-Native,PG-13,108,18.13
135246868479232,2022-06-29,Banner,Games,non-Native,PG-17,154,11.98
135246868479280,2022-12-11,InApp,Games,Native,PG-13,121,20.89
135246868479328,2022-08-09,InApp,Games,Native,,116,14.78
135246868479376,2022-10-18,InApp,Games,Native,PG-13,198,20.93
135246868479424,2022-11-20,Banner,Games,non-Native,PG-13,113,14.82
135246868479472,2022-11-23,InApp,Games,Native,PG-13,,
135246868479520,2022-04-07,Interstitial,Games,non-Native,PG-13,212,13.69
135246868479568,2022-08-29,InApp,Games,Native,PG-13,257,15.34
135246868479616,2022-10-20,Banner,Productivity,non-Native,PG-17,144,15.97
135246868479664,2022-09-16,InApp,Games,Native,PG-17,107,13.82
135246868479712,2022-07-29,InApp,Games,Native,PG-13,159,23.58
135246868479760,2022-11-02,Interstitial,Games,non-Native,PG-17,218,16.34
135246868479808,2022-12-04,Banner,Games,non-Native,PG-13,116,12.02
135246868479856,2022-10-22,Banner,Games,non-Native,PG-17,117,18.4
135246868479904,2022-07-15,Interstitial,Games,non-Native,PG-13,102,16.65
135246868479952,,InApp,Games,Native,PG-13,123,11.83
135246864388768,2022-06-15,InApp,Games,Native,PG-13,102,18.96
135246864388816,2022-12-24,Banner,Games,non-Native,PG-13,138,19.94
135246864388864,,Banner,Games,non-Native,PG-13,121,13.6
135246864388912,2022-12-30,Banner,Games,non-Native,PG-13,106,11.37
135246864388960,2022-11-11,Interstitial,Games,non-Native,PG-13,107,21.62
135246864389008,2022-07-22,InApp,Games,Native,PG-13,104,17.03
135246864389056,2022-08-30,InApp,Games,Native,PG-13,111,9.86
135246864389104,2022-04-21,Interstitial,Games,non-Native,PG-17,142,14.34
135246864389152,2022-10-17,InApp,Health,Native,PG-17,,
135246864389200,2022-11-27,InApp,Productivity,Native,PG-13,157,24.82
135246864389248,2022-09-05,InApp,Games,Native,PG-13,101,12.99
135246864389296,2022-10-30,InApp,Games,Native,PG-17,200,12.35
135246864389344,2022-06-18,Banner,Games,non-Native,PG-13,113,12.04
135246864389392,2022-11-26,InApp,Games,Native,PG-17,118,16.92
135246864389440,2022-12-12,InApp,Games,Native,PG-13,151,17.88
135246864389488,2022-12-11,Interstitial,Games,non-Native,PG-17,175,19.43
135246864389536,2022-12-13,Banner,Games,non-Native,PG-17,225,22.33
135246864389584,2022-11-21,InApp,Games,Native,PG-17,128,20.71
135246864389632,2022-06-25,InApp,Productivity,Native,PG-13,102,17.13
135246864389680,2022-11-13,InApp,Games,Native,PG-13,193,12.41
135246864389728,2022-05-24,InApp,Games,Native,PG-13,152,18.78
135246864389776,2022-06-23,Banner,Games,non-Native,PG-17,131,22.53
135246864389824,2022-11-29,InApp,Games,Native,PG-13,105,18.4
135246864389872,2022-12-19,InApp,Productivity,Native,PG-17,202,20.0
135246864389920,2022-05-16,Banner,Games,non-Native,PG-17,120,23.0
135246864389968,2022-11-03,InApp,Games,Native,PG-13,111,14.92
135246864390016,2022-11-12,Banner,Productivity,non-Native,PG-13,103,24.65
135246864390064,2022-12-25,Banner,Games,non-Native,PG-17,134,11.17
135246864390112,2022-11-11,Banner,Productivity,non-Native,PG-17,132,12.63
135246864390160,2022-08-25,Banner,Games,non-Native,PG-13,117,20.31
135246864390208,2022-08-08,Banner,Games,non-Native,PG-17,,
135246864390256,2022-10-13,Banner,Games,non-Native,PG-13,150,17.26
135246864390304,2022-12-28,InApp,Productivity,Native,PG-13,,
135246864390352,2022-12-08,InApp,Productivity,Native,PG-17,118,20.56
135246864390400,2022-09-03,InApp,Games,Native,PG-13,222,10.81
135246864390448,2022-11-16,Banner,Games,non-Native,PG-17,156,17.47
135246864390496,2022-11-25,InApp,Games,Native,PG-17,206,14.48
135246864390544,2022-10-26,InApp,Productivity,Native,PG-13,164,18.62
135246864390592,2022-12-04,Banner,Games,non-Native,PG-13,127,15.14
135246864390640,2022-11-30,Banner,Games,non-Native,PG-13,191,14.36
135246864390688,2022-11-25,InApp,Productivity,Native,PG-17,108,17.12
135246864390736,2022-09-17,InApp,Games,Native,PG-13,215,15.09
135246864390784,2022-12-08,InApp,Games,Native,PG-13,235,15.1
135246864390832,2022-11-17,Banner,Games,non-Native,PG-17,,
135246864390880,2022-09-14,Interstitial,Productivity,non-Native,PG-17,106,11.43
135246864390928,2022-11-12,Interstitial,Games,non-Native,PG-17,133,17.57
135246864390976,2022-12-04,Interstitial,Games,non-Native,PG-17,132,12.8
135246864391024,,Banner,Games,non-Native,PG-13,126,19.54
135246864391072,2022-09-14,Banner,Games,non-Native,PG-13,210,21.84
135246864391120,2022-10-08,InApp,Games,Native,PG-17,120,16.35
135246864391168,2022-07-05,InApp,Productivity,Native,PG-17,117,11.88
135246864391216,2022-09-08,InApp,Games,Native,PG-13,156,17.76
135246864391264,2022-11-27,InApp,Games,Native,PG-17,106,13.03
135246864391312,2022-11-24,InApp,Productivity,Native,PG-17,131,17.82
135246864391360,2022-11-04,Banner,Games,non-Native,PG-17,224,12.61
135246864391408,2022-09-13,Banner,Productivity,non-Native,PG-17,226,14.3
135246864391456,,Interstitial,Games,non-Native,,,
135246864391504,2022-09-08,Banner,Productivity,non-Native,PG-17,220,14.85
135246864391552,2022-08-12,InApp,Games,Native,PG-13,182,14.11
135246864391600,2022-09-19,Banner,Games,non-Native,PG-13,123,10.45
135246864391648,2022-12-23,InApp,Games,Native,,141,17.55
135246864391696,2022-06-28,Banner,Games,non-Native,PG-13,136,15.32
135246864391744,2022-10-31,Banner,Games,non-Native,PG-13,146,20.79
135246864391792,2022-12-17,InApp,Games,Native,,178,12.6
135246864391840,2022-09-04,InApp,Games,Native,PG-17,171,21.0
135246864391888,2022-11-20,InApp,Games,Native,PG-17,153,15.3
135246864391936,2022-11-14,InApp,Games,Native,PG-13,116,14.98
135246864391984,2022-11-30,Banner,Games,non-Native,PG-13,118,17.79
135246864392032,2022-10-27,Banner,Games,non-Native,PG-17,137,18.08
135246864392080,2022-08-22,InApp,Games,Native,,103,18.73
135246864392128,2022-09-18,InApp,Games,Native,PG-17,104,19.93
135246864392176,2022-12-27,InApp,Games,Native,PG-13,192,15.45
135246864392224,2022-12-08,Banner,Games,non-Native,PG-13,152,13.8
135246864392272,2022-11-26,InApp,Games,Native,PG-17,104,15.81
135246864392320,2022-11-09,Banner,Games,non-Native,PG-17,105,15.07
135246864392368,2022-12-23,InApp,Games,Native,PG-13,103,16.66
135246864392416,2022-06-25,InApp,Games,Native,PG-17,125,20.53
135246864392464,2022-12-22,Banner,Productivity,non-Native,PG-13,106,19.56
135246864392512,2022-09-30,Interstitial,Productivity,non-Native,PG-13,175,19.87
135246864392560,2022-10-08,InApp,Productivity,Native,PG-13,137,11.28
135246864392608,2022-11-21,InApp,Games,Native,PG-17,,
135246864392656,2022-05-04,InApp,Games,Native,PG-13,213,19.43
135246864392704,2022-11-03,InApp,Productivity,Native,PG-13,112,12.97
135246864392752,2022-06-06,Banner,Games,non-Native,PG-13,126,15.61
135246864392800,2022-12-26,Banner,Games,non-Native,PG-17,132,20.57
135246864392848,2022-11-16,Banner,Games,non-Native,PG-13,177,21.41
135246864392896,2022-12-19,Banner,Games,non-Native,PG-13,163,18.46
135246864392944,2022-12-03,Banner,Games,non-Native,PG-17,104,11.48
135246864392992,2022-11-22,InApp,Productivity,Native,PG-13,168,11.16
135246864393040,2022-12-04,Banner,Games,non-Native,PG-17,222,16.06
135246864393088,2022-12-03,Banner,Games,non-Native,PG-13,124,15.91
135246864393136,2022-06-20,InApp,Games,Native,PG-17,,
135246864393184,2022-12-26,Banner,Games,non-Native,PG-13,160,9.84
135246864393232,2022-05-26,Banner,Games,non-Native,PG-13,178,22.19
135246864393280,2022-10-11,Banner,Games,non-Native,PG-13,,
135246864393328,2022-09-02,InApp,Games,Native,PG-13,276,14.64
135246864393376,2022-12-16,InApp,Games,Native,PG-13,152,17.8
135246864393424,2022-07-07,InApp,Games,Native,,126,11.34
135246864393472,2022-07-07,InApp,Games,Native,PG-13,156,15.73
135246864393520,2022-06-17,Banner,Games,non-Native,PG-17,104,18.94
135246864393568,2022-12-19,InApp,Games,Native,R,117,20.67
135246864393616,2022-08-16,Banner,Games,non-Native,PG-17,145,15.96
135246864393664,2022-12-29,Banner,Games,non-Native,PG-13,122,18.08
135246864393712,2022-09-05,InApp,Games,Native,PG-13,116,18.31
135246864393760,2022-11-27,Banner,Games,non-Native,PG-13,196,10.09
135246864393808,2022-09-07,Banner,Games,non-Native,PG-17,160,17.74
135246864393856,2022-10-20,InApp,Games,Native,,168,17.27
135246864393904,2022-11-04,InApp,Productivity,Native,PG-13,172,14.03
135246864393952,2022-12-07,InApp,Games,Native,PG-17,158,21.43
135246864394000,2022-11-21,Banner,Productivity,non-Native,PG-17,104,13.44
135246864394048,2022-07-29,InApp,Games,Native,PG-13,149,21.63
135246864394096,2022-09-15,InApp,Games,Native,PG-13,158,11.53
135246864394144,2022-07-14,InApp,Games,Native,PG-17,112,10.09
135246864394192,2022-09-16,Banner,Games,non-Native,PG-17,103,17.99
135246864394240,2022-10-12,Banner,Games,non-Native,PG-13,117,16.42
135246864394288,2022-12-06,Banner,Games,non-Native,PG-13,114,10.14
135246864394336,,Banner,Games,non-Native,PG-13,102,13.12
135246864394384,2022-10-10,Banner,Games,non-Native,R,116,16.75
135246864394432,2022-12-05,InApp,Games,Native,PG-17,143,16.07
135246864394480,2022-11-07,Banner,Games,non-Native,PG-17,178,11.34
135246864394528,2022-10-26,Banner,Productivity,non-Native,PG-13,166,16.65
135246864394576,2022-07-18,Interstitial,Games,non-Native,PG-13,121,21.14
135246864394624,2022-07-21,InApp,Games,Native,PG-17,,
135246864394672,,Banner,Games,non-Native,PG-13,136,15.69
135246864394720,2022-12-23,Banner,Games,non-Native,PG-17,146,22.44
135246864394768,2022-12-20,Banner,Games,non-Native,PG-13,118,21.71
135246864394816,2022-05-21,InApp,Games,Native,PG-17,114,19.98
135246864394864,2022-06-12,InApp,Games,Native,PG-17,,
135246864394912,2022-09-24,Interstitial,Games,non-Native,,193,11.83
135246864394960,2022-10-06,InApp,Games,Native,PG-17,140,16.86
135246864395008,2022-11-23,Banner,Games,non-Native,PG-17,220,12.13
135246864395056,2022-03-28,Interstitial,Games,non-Native,PG-13,145,15.78
135246864386944,2022-11-14,Banner,Games,non-Native,PG-13,181,15.78
135246864387232,2022-11-03,Banner,Games,non-Native,PG-17,110,11.97
135246864387184,2022-06-15,Interstitial,Games,non-Native,PG-17,126,13.85
135246864387328,2022-11-06,InApp,Games,Native,PG-17,130,16.73
135246864387424,2022-08-01,Banner,Games,non-Native,PG-13,132,15.19
135246864387472,2022-08-01,InApp,Productivity,Native,PG-13,203,17.02
135246864386416,2022-11-24,InApp,Productivity,Native,PG-17,112,12.08
135246864386896,2022-10-30,InApp,Games,Native,PG-13,168,20.14
135246864386848,2022-07-12,Banner,Games,non-Native,PG-13,129,14.49
135246864385408,2022-08-01,InApp,Games,Native,PG-13,148,16.96
135246864386080,2022-10-22,InApp,Games,Native,PG-13,118,16.9
135246864387520,2022-11-15,Banner,Games,non-Native,PG-13,111,21.59
135246864386032,2022-07-15,InApp,Productivity,Native,PG-17,101,22.45
135246864386512,2022-05-30,Banner,Games,non-Native,PG-17,223,15.94
135246864386224,2022-04-27,InApp,Games,Native,,102,19.56
135246864386128,2022-09-13,Banner,Games,non-Native,PG-13,121,17.1
135246864395104,,InApp,Games,Native,PG-17,214,19.72
135246864395152,2022-05-06,Interstitial,Games,non-Native,PG-13,,
135246864395200,2022-09-07,Banner,Games,non-Native,PG-13,120,20.13
135246864395248,2022-12-23,InApp,Games,Native,PG-13,103,9.87
135246864395296,2022-06-03,InApp,Games,Native,R,142,11.37
135246864395344,,InApp,Games,Native,PG-13,,
135246864395392,2022-04-18,Banner,Games,non-Native,PG-13,133,19.33
135246864395440,2022-09-30,InApp,Games,Native,PG-17,120,17.9
